ForecastID,StateName,Confirmed error%,Deaths error%,Label,truthConfirmed,truthDeaths,forecastConfirmed,forecastDeaths
563,Indiana,1.4286510269156214,3.7832460888594954,----------,104561,3437,106054.81180025324,3306.969831925899
564,Iowa,1.3894671365063707,1.0401272548381797,----------,74205,1218,73173.94591135545,1230.668749963929
565,Kansas,1.8792343775925504,2.3418425939126912,----------,48658,526,49572.39786344898,513.6819079560192
566,Kentucky,1.2004535651050376,1.8475062504020903,----------,56415,1057,55737.76412124599,1076.52814106675
567,Louisiana,0.5331161415676112,0.6046094913016218,----------,156174,5202,157006.5888029318,5233.45178573751
568,Maine,1.0747394485910633,2.2222222222222223,----------,4834,135,4782.047095055108,138.0
569,Maryland,0.9663077283895298,0.7464773864781711,----------,115533,3836,114416.59569215972,3807.3651274546974
570,Massachusetts,5.072317157540902,0.13380457606594545,---BAD!---,124540,9196,130857.06378800144,9183.695331184976
571,Michigan,1.2833943786631983,1.394945102577285,----------,123058,6911,121478.68054550464,7007.404656039116
572,Minnesota,1.997839130580081,1.1871824899692833,----------,83588,1958,85257.95377246928,1934.7549668464014
573,Mississippi,1.283456847108185,5.391802762603086,---BAD!---,89620,2685,90770.23402637836,2829.769904175893
574,Missouri,0.8578900159759456,0.9194510560371223,----------,102290,1728,101412.4643026582,1712.1118857516785
575,Montana,0.16793089517514015,6.446409100177125,---BAD!---,8925,133,8910.012167605619,141.57372410323558
576,Nebraska,0.7440677953005913,0.6014563932892834,----------,38120,437,37836.361356431415,439.62836443867417
577,Nevada,2.3843536921531188,1.0667602702392147,----------,73220,1449,74965.82377339451,1433.5426436842338
578,New Hampshire,2.484593225545769,0.6896551724137931,----------,7652,435,7461.878926381238,438.0
579,New Jersey,1.261490103581407,0.2153095221194682,----------,196337,16027,193860.22817533137,15992.492342889913
580,New Mexico,0.19778618857306515,1.131971782563496,----------,26661,821,26713.731775735465,830.2934883348463
581,New York,1.0041265541059174,2.7567866946848056,----------,443640,33023,439185.2929553645,33933.37367018576
582,North Carolina,1.6111758766829303,1.9739458505550922,----------,183738,3047,186698.34233229968,2986.8538699335863
583,North Dakota,4.59466684419795,3.0999355881044957,----------,15151,167,14454.862026435569,172.1768924321345
584,Ohio,0.5454917649470836,2.028847304641454,----------,136568,4411,135823.03280644707,4321.5075453922655
585,Oklahoma,1.0243821939025883,0.22959150134263867,----------,68659,899,67955.66942948842,896.9359724029297
586,Oregon,1.8006742714641981,2.6300443631858834,----------,29156,505,29681.0045905881,518.2817240340887
587,Pennsylvania,1.7247724336062797,0.9538623743736057,----------,148635,7829,146071.3844933093,7754.32211471029
588,Rhode Island,0.07167355197890281,1.5613200163569996,----------,22905,1071,22888.583172919232,1054.2782626248165
589,South Carolina,0.4902039713318814,1.287467847443314,----------,129978,3040,130615.15731785775,3079.1390225622768
590,South Dakota,2.362447218413002,7.463000612633,---BAD!---,16437,183,16825.315449290545,196.6572911211184
591,Tennessee,1.6054256999341425,2.45116215021709,----------,170891,2064,173634.52803287446,2013.4080132195193
592,Texas,1.1483741875647355,1.3861308651694704,----------,677716,14332,669933.2843910038,14530.660275596088
593,Utah,1.065979274075895,2.801460195542422,----------,57247,433,56636.75884496977,420.8696773533013
594,Vermont,2.8683234530346704,0.0,----------,1677,58,1725.1017843073914,58.0
595,Virginia,0.23157924951348385,1.4734384526801911,----------,132868,2722,132560.30528275642,2681.893005318045
596,Washington,1.545908422123842,0.8318041644708791,----------,79476,1991,80704.62617756714,2007.5612209146152
597,West Virginia,5.018180939400516,0.3716724259373862,---BAD!---,12528,266,11899.322291911903,265.01135134700655
598,Wisconsin,3.2774640571875513,2.3786762671788124,----------,87603,1209,84731.84316198199,1180.2418039298082
599,Wyoming,0.1581715501306369,2.380952380952381,----------,4297,42,4290.2033684908865,43.0
600,Alabama,3.2903318887007815,5.225899136276209,---BAD!---,138755,2351,143320.50001216677,2473.8608886938537
601,Alaska,2.246586350833793,0.87996761152749,----------,6268,44,6127.183967529738,43.612814250927904
602,Arizona,0.5588733000870695,2.6643971838751592,----------,208512,5322,207346.68210452245,5180.200781874164
603,Arkansas,1.5332401648592444,16.54548746937549,---BAD!---,70219,981,69142.37408863749,1143.3112320745736
604,California,0.019282383857514757,2.673818314556528,----------,761728,14378,761581.1206830898,13993.558402733062
605,Colorado,0.7702425084761726,1.8309365206731618,----------,61293,1988,60820.8952592797,1951.6009819690175
606,Connecticut,1.2663314069275131,0.18973214285714285,----------,54326,4480,53638.05279987256,4471.5
607,Delaware,2.854426787814422,0.5691056910569106,----------,18849,615,18310.96909476486,611.5
608,Florida,2.6310101039336886,5.547596522332148,---BAD!---,663994,12608,646524.2507704865,13307.440969535637
609,Georgia,1.8368053406750886,4.551143512323428,----------,294314,6333,288908.0247296455,6621.223918635443
610,Hawaii,2.5981308411214954,3.0303030303030303,----------,10700,99,10422.0,96.0
611,Idaho,1.0000271832711498,5.455763844932647,---BAD!---,35279,415,35631.79958998623,437.6414199564705
612,Illinois,1.13207554919969,1.6261757560982182,----------,263459,8541,260476.445078834,8402.108328671651
613,Indiana,1.1945080140734174,3.7965435739994264,----------,105804,3438,107067.83725921024,3307.4748319258997
614,Iowa,1.0793409967209948,1.6450569406504758,----------,74676,1220,73869.99131728863,1240.0696946759358
615,Kansas,2.9068655574418645,1.7130200294003095,----------,48766,528,50183.5620577421,518.9552542447664
616,Kentucky,0.979745898691034,2.7311230440847862,----------,56945,1060,56387.08369799039,1088.9499042672987
617,Louisiana,0.18354734159974595,0.38324148335553226,----------,157455,5235,157744.00446671588,5255.062691653662
618,Maine,1.236456572095932,1.8382352941176472,----------,4863,136,4802.871116898975,138.5
619,Maryland,1.0214521272474033,0.732770811272748,----------,116110,3838,114923.99193505304,3809.876256263352
620,Massachusetts,4.925579804374613,0.20584211128425225,----------,124826,9210,130974.40424660865,9191.04194155072
621,Michigan,0.7177212736295183,1.8073414217665789,----------,123058,6911,122174.78655509699,7035.905365658288
622,Minnesota,2.096321616519654,1.5613446055165319,----------,84311,1971,86078.42971810389,1940.2258978252692
623,Mississippi,1.7551614372780955,6.070456470000686,---BAD!---,89874,2697,91451.43379013932,2860.7202109959185
624,Missouri,1.1677523005058543,0.29020563060211907,----------,103997,1731,102782.57264004293,1725.9765405342773
625,Montana,0.23154756513641034,7.375180268816398,---BAD!---,9021,135,9041.887905850956,144.95649336290214
626,Nebraska,0.1216210470068799,2.1524576616299167,----------,38188,434,38141.55535456901,443.34166625147384
627,Nevada,2.6143281170814805,0.38800028727758357,----------,73537,1452,75459.49846745821,1446.3662358287295
628,New Hampshire,2.869146981599427,0.573394495412844,----------,7696,436,7475.190448296108,438.5
629,New Jersey,1.4011017502020775,0.2023636671674359,----------,196634,16031,193878.95758450765,15998.559080516388
630,New Mexico,0.2521482590870904,1.4057448803512733,----------,26761,823,26828.477395614296,834.569280365291
631,New York,1.147106928935656,3.1827008098600236,----------,444365,33023,439267.6582952351,34074.023288440076
632,North Carolina,1.8583846348024595,1.3535951285377252,----------,184936,3052,188372.82220821828,3010.6882766770286
633,North Dakota,5.702401118968832,4.020372625271949,---BAD!---,15577,168,14688.736977698225,174.75422601045688
634,Ohio,0.36663463733469503,1.7083154572098969,----------,137405,4415,136901.22567657026,4339.577872564183
635,Oklahoma,0.8567641918709765,0.03579478914276197,----------,69354,905,68759.7997623698,905.323942841742
636,Oregon,2.0435353595498618,2.8159566505304072,----------,29337,509,29936.511968431143,523.3332193511998
637,Pennsylvania,1.3402456036959547,0.9306570445247588,----------,148635,7829,146642.92594694652,7756.138859984157
638,Rhode Island,0.23183886120836691,1.5146346755540119,----------,22905,1071,22958.102691159776,1054.7782626248165
639,South Carolina,0.18459328187763493,1.5084072875980945,----------,131864,3064,131620.58791478488,3110.2175992920056
640,South Dakota,2.84116237970484,8.29849984881915,---BAD!---,16638,184,17110.71259673529,199.26923972182723
641,Tennessee,1.9967466692500786,1.9286579796040193,----------,171824,2078,175254.88999697226,2037.9224871838285
642,Texas,1.478968870819503,1.7870445566362179,----------,681885,14405,671800.1331152124,14662.423768383447
643,Utah,1.4580885156153194,2.4706551275614963,----------,57875,433,57031.131271587634,422.3020632976587
644,Vermont,2.9351615924850116,0.0,----------,1684,58,1733.4281212174476,58.0
645,Virginia,0.11891865405535276,1.255567317233344,----------,133742,2724,133582.9558136933,2689.7983462785637
646,Washington,1.7490453945762028,1.199350202090884,----------,79826,1991,81222.1929766744,2014.8790625236295
647,West Virginia,5.221274601364937,0.8407562176160325,---BAD!---,12705,267,12041.637061896585,269.2448191010348
648,Wisconsin,4.108652354271075,2.076039029112143,----------,89185,1210,85520.69839784334,1184.879927747743
649,Wyoming,0.4163896506117062,3.571428571428571,----------,4346,42,4327.903705784415,43.5
650,Alabama,3.7591713446613677,6.03208079511491,---BAD!---,139459,2355,144701.5027655513,2497.055502724956
651,Alaska,2.2706849237419227,0.32746467126517326,----------,6343,44,6198.97045528705,44.144084455356676
652,Arizona,0.4517094353567098,2.441665842279987,----------,208725,5322,207782.1694810517,5192.054543873859
653,Arkansas,1.2025719116012084,18.16621724580382,---BAD!---,70627,992,69777.65953599341,1172.208875078374
654,California,0.10671762306316862,2.564013515108209,----------,765134,14439,764317.4671819519,14068.782088553526
655,Colorado,0.9508936907497786,1.9044732678885659,----------,61667,1990,61080.612387725334,1952.1009819690175
656,Connecticut,2.252032739295883,0.2898550724637681,----------,54895,4485,53658.746627763525,4472.0
657,Delaware,2.9708115411869476,0.8103727714748784,----------,18937,617,18374.417418445428,612.0
658,Florida,2.6931007432581713,5.76168435510154,---BAD!---,665730,12642,647801.2204219074,13370.392136171937
659,Georgia,1.904929804869118,5.304062444399457,---BAD!---,295337,6353,289711.0374621937,6689.9670870926975
660,Hawaii,1.92040077929307,1.0101010101010102,----------,10779,99,10572.0,98.0
661,Idaho,1.080382600422934,5.920204558114797,---BAD!---,35532,419,35915.88154558228,443.805657098501
662,Illinois,0.9942513878792179,1.6072245177879738,----------,264831,8546,262197.9141069656,8408.64659270984
663,Indiana,1.4497422531024267,3.809833325795295,----------,106540,3439,108084.55539645533,3307.9798319259
664,Iowa,0.6594263403629567,2.083153860411525,----------,75064,1224,74569.00821186995,1249.497803251437
665,Kansas,2.292074244932613,3.2841846803873107,----------,49660,542,50798.244070033536,524.1997190323008
666,Kentucky,0.42265333867080684,3.4136591742357343,----------,57282,1065,57039.89571454259,1101.3554702056106
667,Louisiana,0.33947226381669116,0.464116938707643,----------,157947,5252,158483.18625653055,5276.375421620925
668,Maine,1.6390837883518046,2.2058823529411766,----------,4904,136,4823.6193310192275,139.0
669,Maryland,1.0422607668543302,0.7004014945582256,----------,116646,3839,115430.2445058951,3812.1115866239097
670,Massachusetts,4.796991354983332,0.2370186874038891,----------,125080,9219,131080.07678681315,9197.149247208235
671,Michigan,1.1404671282730106,2.0833693859673685,----------,124287,6921,122869.54762028332,7065.189995202802
672,Minnesota,2.301595656892832,1.435554156860152,----------,84949,1974,86904.18249457389,1945.6621609435806
673,Mississippi,2.352661403991863,6.867891769898988,---BAD!---,90018,2706,92135.8187426454,2891.8451512934666
674,Missouri,1.0614475670992998,0.10146264848834606,----------,105278,1738,104160.5292303092,1739.7634208307275
675,Montana,0.7427317260366373,7.50521061736664,---BAD!---,9107,138,9174.640578290157,148.35719065196596
676,Nebraska,0.5017346376879223,2.7754404275466165,----------,38642,435,38448.11970130463,447.0731658598278
677,Nevada,2.9013360262669545,0.22210388271665019,----------,73814,1456,75955.59217442869,1459.2338325323544
678,New Hampshire,2.927876440795109,0.6880733944954129,----------,7714,436,7488.143611357065,439.0
679,New Jersey,1.5680427356181477,0.18160372980153253,----------,196968,16034,193879.45758450765,16004.881657963622
680,New Mexico,0.3780957192102123,1.9248351659072318,----------,26842,823,26943.488452950405,838.8413934154165
681,New York,1.2680300681826329,3.6606927799291173,----------,444948,33030,439305.92557222274,34239.12682521059
682,North Carolina,2.301941732548479,0.8305423998933227,----------,185780,3060,190056.54735072856,3034.5854025632643
683,North Dakota,5.729496946387782,4.3163527299708955,---BAD!---,15831,170,14923.96333841735,177.33779964095052
684,Ohio,0.36201983737379345,1.39613521842715,----------,138484,4419,137982.66044841128,4357.304784697704
685,Oklahoma,0.9316892637560528,0.9642214258357316,----------,70223,905,69568.73984831259,913.7262039038134
686,Oregon,2.919121605378491,3.8118066148089507,----------,29337,509,30193.382705369888,528.4020956693776
687,Pennsylvania,1.860585752915785,1.2522105667198393,----------,150000,7855,147209.12137062632,7756.638859984157
688,Rhode Island,0.4494840277511858,1.8345802209472992,----------,23130,1075,23026.03434438115,1055.2782626248165
689,South Carolina,0.036314463491968804,2.0949156687229284,----------,132680,3077,132631.81796983886,3141.4605551266045
690,South Dakota,3.548657757936052,9.71983572359713,---BAD!---,16801,184,17397.209989910836,201.88449773141872
691,Tennessee,1.4980339199751098,1.6414137372945896,----------,174274,2097,176884.68363369742,2062.5795539289325
692,Texas,1.8178184936067747,2.3943494000756984,----------,685748,14451,673282.3460364614,14797.00743180494
693,Utah,1.7292673968321979,2.8049342397800823,----------,58438,436,57427.4507186392,423.77048671455884
694,Vermont,2.696942821962736,0.0,----------,1696,58,1741.740150260488,58.0
695,Virginia,0.08642174794919895,1.6554337391684548,----------,134493,2743,134609.23120146932,2697.5914525346093
696,Washington,2.0015617909136316,0.804292069595447,----------,80138,2006,81742.01158800237,2022.1340989160847
697,West Virginia,5.02976346721875,1.620776338734313,---BAD!---,12830,278,12184.681347155834,273.4942417783186
698,Wisconsin,4.048910198337116,1.695555281574377,----------,89956,1210,86313.76234198386,1189.48378109295
699,Wyoming,0.6423332071749579,4.761904761904762,----------,4394,42,4365.775878876732,44.0
700,Alabama,4.217621939035232,5.589093381066966,---BAD!---,140160,2387,146071.41890975178,2520.4116590060685
701,Alaska,1.7659950125059987,1.5783135537860977,----------,6384,44,6271.258878401617,44.69445796366588
702,Arizona,0.4745374997511289,2.621924087102724,----------,209209,5344,208216.22484214566,5203.88437678523
703,Arkansas,1.534497131807907,4.512104566537227,----------,71497,1150,70399.8805856713,1201.889202515178
704,California,0.1669480087935027,3.0831327848794823,----------,768204,14594,766921.498718528,14144.047601374688
705,Colorado,1.1937040741520033,2.1742995005502235,----------,62079,1996,61337.96044780718,1952.6009819690175
706,Connecticut,2.3693947398883117,0.25464123391431925,----------,55031,4485,53727.09838069206,4473.579340658943
707,Delaware,3.660071028977168,0.889967637540453,----------,19137,618,18436.57220718464,612.5
708,Florida,2.9762808859687335,5.828877243519747,---BAD!---,668846,12787,648939.2643454336,13532.33853312887
709,Georgia,2.1838024779437646,5.959733302470984,---BAD!---,296994,6397,290508.2376686557,6778.244139359069
710,Hawaii,1.5861305791220952,0.0,----------,10844,100,10672.0,100.0
711,Idaho,1.0693045931265162,6.455454337125957,---BAD!---,35810,423,36192.917974798605,450.3065718460428
712,Illinois,0.9114239570125569,1.703789395921216,----------,266295,8564,263867.9235736734,8418.087476133307
713,Indiana,1.763619129167878,4.37905110040753,----------,107229,3460,109120.11115601542,3308.4848319258995
714,Iowa,0.6000510313954216,2.0128472723609367,----------,75721,1234,75266.63535851707,1258.838535340934
715,Kansas,2.8465750366567364,4.9582393252951205,----------,49989,557,51411.974395074336,529.3826069581062
716,Kentucky,0.5097939353962108,3.729666525493258,----------,58000,1074,57704.3195174702,1114.0566184837976
717,Louisiana,0.5603714828191455,0.4344026193692774,----------,158318,5278,159205.16892416961,5300.9277702503105
718,Maine,1.5033072758113368,1.8534385674061231,----------,4918,137,4844.067348175598,139.5392108373464
719,Maryland,1.1238017675945802,0.9345845947511878,----------,117245,3849,115927.39861758373,3813.027838948027
720,Massachusetts,4.645573095964483,0.23531413712732174,----------,125393,9225,131218.22347222274,9203.292270850005
721,Michigan,1.0926142046111245,2.3671506441464487,----------,124976,6932,123610.4944716452,7096.090882652232
722,Minnesota,2.7778694265161645,1.4077736010179487,----------,85351,1979,87721.93933422581,1951.1401604358548
723,Mississippi,2.5160699167898737,6.924785882685118,---BAD!---,90523,2734,92800.6219707757,2923.323646032611
724,Missouri,1.0082053610605386,0.14705131786158143,----------,106637,1756,105561.88004912587,1753.4177788583506
725,Montana,0.7153754152503449,8.480817403548874,---BAD!---,9244,140,9310.129303385742,151.87314436496843
726,Nebraska,0.5513480845049614,3.381948857264374,----------,38970,436,38755.13965146842,450.74529701767267
727,Nevada,3.261291808968289,0.6531618793131486,----------,74040,1482,76454.66045536012,1472.3201409485791
728,New Hampshire,3.2289230542316223,0.3424657534246575,----------,7750,438,7499.758463297049,439.5
729,New Jersey,1.7472922313158181,0.19606010782035047,----------,197404,16043,193954.77524369332,16011.546076902381
730,New Mexico,0.4620820991026478,1.5546432346166714,----------,26923,830,27047.406363541406,842.9035388473184
731,New York,1.4375977482819164,4.207063934150479,----------,445714,33038,439306.42557222274,34427.929782564635
732,North Carolina,2.601225115462421,1.674188207798752,----------,186887,3111,191748.35158153425,3058.916004855381
733,North Dakota,5.586169071706021,4.585113452809071,---BAD!---,16064,172,15166.637800321145,179.8863951388316
734,Ohio,0.3019025826877611,2.912544575256094,----------,139485,4506,139063.89118253798,4374.76074143896
735,Oklahoma,1.3053037645514376,1.1613982378757004,----------,71314,912,70383.13567334779,922.5919519294264
736,Oregon,2.6317495069538026,2.82512103263664,----------,29662,519,30442.629538752637,533.6623781593842
737,Pennsylvania,2.1634629481352503,1.3086659035094577,----------,151044,7860,147776.2190246186,7757.138859984157
738,Rhode Island,0.6727136044870995,2.0613856563249966,----------,23250,1078,23093.59408695675,1055.7782626248165
739,South Carolina,0.1344558537494508,2.406446698301179,----------,133470,3098,133649.4582279994,3172.5517187133705
740,South Dakota,4.141888996879882,11.07835223527489,---BAD!---,16994,184,17697.872616129767,204.3841681129058
741,Tennessee,1.8645137997549097,1.8443154857662676,----------,175231,2127,178498.20617644853,2087.7714096177515
742,Texas,2.6113356254391644,2.371960665844926,----------,692753,14593,674662.8941147014,14939.14021996675
743,Utah,1.9947543850831437,2.5698424966608084,----------,59000,436,57823.094912800945,424.7954867145589
744,Vermont,2.855052044260946,0.0,----------,1702,58,1750.5929857933213,58.0
745,Virginia,0.14432868647189884,4.657202974982292,----------,135428,2837,135623.46145351516,2704.8751515997524
746,Washington,2.210905900026411,0.7359439641846105,----------,80465,2015,82244.00543245625,2029.82927087832
747,West Virginia,5.063163395424606,1.779085289256646,---BAD!---,12986,283,12328.49760147016,277.9651886314037
748,Wisconsin,4.522580825792215,2.1085370442000806,----------,91304,1220,87174.70280281868,1194.275848060759
749,Wyoming,0.8300691689662942,6.015760668378823,---BAD!---,4440,42,4403.1449288978965,44.526619480719106
750,Alabama,4.506034978233471,6.349704656229218,---BAD!---,141087,2392,147444.42956974026,2543.884935377003
751,Alaska,1.3680076050362617,2.8434919959620815,----------,6432,44,6344.009750844068,45.251136478223316
752,Arizona,0.5979424829671804,2.8916350570037523,----------,209907,5371,208651.87687227808,5215.690281088328
753,Arkansas,1.6576469610503748,6.471806369747561,---BAD!---,72219,1157,71021.86394119903,1231.8787996979793
754,California,0.25201917238186705,3.210436433412406,----------,771321,14691,769377.1231993925,14219.354783567383
755,Colorado,1.710158820460338,2.442508393155967,----------,62666,2002,61594.311873570325,1953.1009819690175
756,Connecticut,2.5002911126786107,0.25873370193311407,----------,55166,4487,53786.68940477972,4475.390618794261
757,Delaware,3.8263691463314604,0.9693053311793215,----------,19234,619,18498.036158394607,613.0
758,Florida,3.1778202846293575,5.893005867264132,---BAD!---,671201,12939,649871.4384713649,13701.496029165306
759,Georgia,2.5908299761123703,6.898733101805106,---BAD!---,299056,6419,291307.9675066374,6861.82967780487
760,Hawaii,1.5896217796455325,0.9708737864077669,----------,10946,103,10772.0,102.0
761,Idaho,1.051581781339916,6.510064340423391,---BAD!---,36093,429,36472.547412339016,456.92817602041634
762,Illinois,1.0119168295323815,1.9951030305944535,----------,268238,8599,265523.65453479893,8427.441090399183
763,Indiana,2.1832101813991738,4.694993320106552,----------,107809,3472,110162.69706446464,3308.9898319259005
764,Iowa,0.8961551618624001,1.6176759844504736,----------,76652,1248,75965.07914532923,1268.188596285942
765,Kansas,2.581405250546951,7.522370821073346,---BAD!---,50720,578,52029.28874307741,534.5206966541961
766,Kentucky,0.6666881317829789,4.142035981366459,----------,58764,1082,58372.22738623905,1126.816829318385
767,Louisiana,0.6962645746158638,0.5542098072471288,----------,158826,5296,159931.8491732794,5325.350951391808
768,Maine,1.5522269727401443,1.5099944863041967,----------,4941,138,4864.3044652769095,140.0837923910998
769,Maryland,1.2441288305107232,1.0697093775208024,----------,117888,3855,116421.32140428752,3813.762703496573
770,Massachusetts,4.501011456486805,0.3850899549717287,----------,125699,9245,131356.72639068935,9209.398433662864
771,Michigan,1.1014247227979521,2.6681934073274105,----------,125742,6943,124357.0465250594,7128.252668270742
772,Minnesota,3.1760886762874794,1.42978613384904,----------,85813,1985,88538.49697578257,1956.6187452430966
773,Mississippi,2.4395951075635085,7.22174058758229,---BAD!---,91234,2756,93459.74020043449,2955.031170593768
774,Missouri,0.8116238143216927,0.11218052565043495,----------,107853,1765,106977.63936753962,1766.9799862777302
775,Montana,0.17412086467035173,10.23138436241942,---BAD!---,9431,141,9447.42133874706,155.42625195101138
776,Nebraska,0.9025729670274145,3.514753668683215,----------,39419,439,39063.21476212746,454.4297686055193
777,Nevada,3.6476404893410552,0.5698995860605494,----------,74248,1494,76956.30011052595,1485.4857001842554
778,New Hampshire,3.467028808706396,0.45662100456621,----------,7781,438,7511.230488394555,440.0
779,New Jersey,1.9068315875802655,0.21942921664502538,----------,197792,16054,194020.43966629324,16018.772833559808
780,New Mexico,0.4023189783323483,1.8140708060967423,----------,27041,832,27149.79107493085,847.0930691067249
781,New York,1.5814543284607834,4.80506574568566,----------,446366,33042,439306.92557222274,34629.689823689456
782,North Carolina,2.885597639219942,2.0855917098239956,----------,188024,3149,193449.6161051669,3083.3247170576424
783,North Dakota,5.629132962415747,3.0737389736392777,---BAD!---,16333,177,15413.593713248636,182.44051798334152
784,Ohio,0.2637511975680721,3.580487326362864,----------,140518,4555,140147.3820922013,4391.9088022841715
785,Oklahoma,1.4959081694708654,0.8002410829707445,----------,72284,924,71202.69773877968,931.3942276066497
786,Oregon,2.8268707477210433,3.447863075803682,----------,29850,521,30693.82091819473,538.9633666249372
787,Pennsylvania,2.3123399627787955,1.5669637314036349,----------,151850,7882,148338.7117665204,7758.4919186907655
788,Rhode Island,0.846710666578261,2.286932227121505,----------,23358,1081,23160.22532250065,1056.2782626248165
789,South Carolina,0.41091065478106087,2.291403177204,----------,134122,3132,134673.12158840545,3203.7667475100293
790,South Dakota,4.126274062493105,7.740314910537283,---BAD!---,17291,192,18004.474048145683,206.86140462823158
791,Tennessee,1.7119922051354683,1.7572825693069904,----------,177087,2151,180118.71563630825,2113.2008519342066
792,Texas,2.9807612589726546,2.383115016779205,----------,696807,14738,676036.8468941904,15089.22349117292
793,Utah,2.5559330919486913,2.5582410264167383,----------,59747,437,58219.906655553415,425.82048671455885
794,Vermont,3.3776176953555983,0.0,----------,1702,58,1759.4870531749523,58.0
795,Virginia,0.27021108262299454,5.902367283469656,---BAD!---,136269,2882,136637.21394017953,2711.8937748904045
796,Washington,2.401261676179883,0.8665690329980231,----------,80812,2020,82752.50758575449,2037.50469446656
797,West Virginia,5.521384860402971,3.596928898195615,---BAD!---,13202,293,12473.0667707296,282.46099832828685
798,Wisconsin,5.068870858507271,2.3563117284223614,---BAD!---,92712,1228,88012.54844966074,1199.0644919749734
799,Wyoming,2.7460385617454874,9.885999552022511,---BAD!---,4566,50,4440.615879270701,45.057000223988744
800,Alabama,4.083290433166502,6.933065144597411,---BAD!---,141757,2401,147545.35001934384,2567.462894121784
801,Alaska,1.8324613075954292,4.125410518106549,----------,6537,44,6417.212004322487,45.81518062796688
802,Arizona,1.2144966302276987,3.3560342778538685,----------,211660,5409,209089.39643246005,5227.472105910884
803,Arkansas,2.141364625979455,8.238400005732013,---BAD!---,73211,1166,71643.28554367418,1262.0597440668353
804,California,0.4446939470384503,3.4402620875218863,----------,775037,14804,771590.4573736916,14294.70360056326
805,Colorado,2.0208364726207333,2.6121145578754965,----------,63125,2006,61849.34697665816,1953.6009819690175
806,Connecticut,2.766696307007154,0.23780531586171344,----------,55386,4488,53853.63758340102,4477.327297424126
807,Delaware,3.93016543126438,0.8885298869143781,----------,19318,619,18558.770641988347,613.5
808,Florida,3.506343479981745,5.483673483751854,---BAD!---,674456,13086,650807.2560186543,13803.593512083768
809,Georgia,2.9248183447740903,7.215562020225676,---BAD!---,300903,6474,292102.1338560244,6941.13548518941
810,Hawaii,2.0981539846915807,2.803738317757009,----------,11105,107,10872.0,104.0
811,Idaho,0.7208036455936966,6.815096379465,---BAD!---,36489,434,36752.014042240684,463.5775182868781
812,Illinois,1.1543091709343036,2.198852069523106,----------,270294,8624,267173.97156951483,8434.370997524327
813,Indiana,2.362916417122955,4.84488694865152,----------,108646,3478,111213.2141705474,3309.4948319259
814,Iowa,0.6979458326943053,2.203319518920671,----------,77204,1250,76665.15789932669,1277.5414939865084
815,Kansas,2.9032019343160913,7.284299463620794,---BAD!---,51164,582,52649.394237673485,539.605377121727
816,Kentucky,0.5490681999041575,4.267008081794929,----------,59370,1093,59044.0182097169,1139.6383983340186
817,Louisiana,0.850890461131917,0.7040495938639451,----------,159304,5313,160659.5025402016,5350.406154921991
818,Maine,1.5659985910750363,1.9046770057952367,----------,4962,138,4884.295149910857,140.62845426799743
819,Maryland,1.3557237686757895,1.2104971899359476,----------,118519,3861,116912.20974660314,3814.262703496573
820,Massachusetts,4.254376372042377,0.49076540278449815,----------,126128,9260,131493.9598305296,9214.555123702155
821,Michigan,1.2712261545671657,2.9744739716061708,----------,126722,6955,125111.0767924094,7161.874664725209
822,Minnesota,3.0383605889212224,1.598792481411591,----------,86722,1994,89356.92706992426,1962.1200779206529
823,Mississippi,2.3759744353818015,7.443023263315762,---BAD!---,91935,2780,94119.35209716826,2986.916046720178
824,Missouri,1.0488162914913528,0.08697944353801255,----------,109557,1782,108407.94833553082,1780.4500263161526
825,Montana,0.9262279350059571,11.183882520269655,---BAD!---,9647,143,9736.353208890025,158.9929520039856
826,Nebraska,1.3748716750690808,3.650488466327568,----------,39921,442,39372.13747859567,458.13515902116785
827,Nevada,3.8415772503106114,0.4839835446510874,----------,74595,1506,77460.6245498692,1498.7112078175546
828,New Hampshire,3.3273340456010714,0.5707762557077625,----------,7781,438,7522.100137911781,440.5
829,New Jersey,2.1406373660780167,0.18962258478418495,----------,198361,16057,194114.810314274,16026.552301561203
830,New Mexico,0.18239284729131333,1.80877319153975,----------,27199,836,27248.609030534764,851.1213438812723
831,New York,1.778504417495173,5.3565402407746845,---BAD!---,447262,33070,439307.42557222274,34841.40785762419
832,North Carolina,2.9455802467493877,2.269795484604364,----------,189576,3180,195160.11320857762,3107.820503589581
833,North Dakota,4.90082607646819,1.6474282584481643,----------,16723,182,15903.434855232224,184.99831943037566
834,Ohio,0.2488056188088757,3.7386934709222586,----------,141585,4580,141232.72856460945,4408.767839031761
835,Oklahoma,1.7605600105494006,1.1170880471201712,----------,73318,930,72027.19261146539,940.3889188382176
836,Oregon,2.949387941163674,4.474026336403105,----------,30060,521,30946.5860151138,544.3096772126602
837,Pennsylvania,2.5391015742413447,1.6648434712095466,----------,152775,7893,148895.88756995279,7761.5939048174305
838,Rhode Island,1.1146837294775065,2.601081785731195,----------,23488,1085,23226.183085620323,1056.7782626248165
839,South Carolina,0.18965219595415206,2.441907372236281,----------,135446,3158,135702.87631333206,3235.1154348152218
840,South Dakota,3.5683981056386287,8.457991629185768,---BAD!---,17686,193,18317.106888963248,209.32392384432853
841,Tennessee,2.0259306589450303,1.1626145772763472,----------,178140,2164,181748.99287584468,2138.84102054774
